Date,dow_d_min_1,dow_d_min_2,dow_d_min_3,dow_d_min_4,dow_d_min_5
2017-10-06,121.89843800000017,53.138671999997314,83.41992200000095,143.38085900000078,72.66992100000061
2017-10-09,42.82031300000017,121.89843800000017,53.138671999997314,83.41992200000095,143.38085900000078
2017-10-10,63.988281999998435,42.82031300000017,121.89843800000017,53.138671999997314,83.41992200000095
2017-10-11,79.51953199999843,63.988281999998435,42.82031300000017,121.89843800000017,53.138671999997314
2017-10-12,51.230468999998266,79.51953199999843,63.988281999998435,42.82031300000017,121.89843800000017
2017-10-13,63.68945399999939,51.230468999998266,79.51953199999843,63.988281999998435,42.82031300000017
2017-10-16,49.40038999999888,63.68945399999939,51.230468999998266,79.51953199999843,63.988281999998435
2017-10-17,73.0,49.40038999999888,63.68945399999939,51.230468999998266,79.51953199999843
2017-10-18,53.96875,73.0,49.40038999999888,63.68945399999939,51.230468999998266
2017-10-19,86.17968800000017,53.96875,73.0,49.40038999999888,63.68945399999939
2017-10-20,114.57031199999983,86.17968800000017,53.96875,73.0,49.40038999999888
2017-10-23,127.06054699999731,114.57031199999983,86.17968800000017,53.96875,73.0
2017-10-24,94.40820299999905,127.06054699999731,114.57031199999983,86.17968800000017,53.96875
2017-10-25,142.01953100000173,94.40820299999905,127.06054699999731,114.57031199999983,86.17968800000017
2017-10-26,200.40039099999922,142.01953100000173,94.40820299999905,127.06054699999731,114.57031199999983
2017-10-27,78.94921899999827,200.40039099999922,142.01953100000173,94.40820299999905,127.06054699999731
2017-10-30,96.24023499999748,78.94921899999827,200.40039099999922,142.01953100000173,94.40820299999905
2017-10-31,100.88085900000078,96.24023499999748,78.94921899999827,200.40039099999922,142.01953100000173
2017-11-01,71.95898400000078,100.88085900000078,96.24023499999748,78.94921899999827,200.40039099999922
2017-11-02,128.80078199999843,71.95898400000078,100.88085900000078,96.24023499999748,78.94921899999827
2017-11-03,180.40039000000252,128.80078199999843,71.95898400000078,100.88085900000078,96.24023499999748
2017-11-06,75.49023400000078,180.40039000000252,128.80078199999843,71.95898400000078,100.88085900000078
2017-11-07,54.109375,75.49023400000078,180.40039000000252,128.80078199999843,71.95898400000078
2017-11-08,117.92968800000017,54.109375,75.49023400000078,180.40039000000252,128.80078199999843
2017-11-09,64.43945299999905,117.92968800000017,54.109375,75.49023400000078,180.40039000000252
2017-11-10,206.72070299999905,64.43945299999905,117.92968800000017,54.109375,75.49023400000078
2017-11-13,59.238280999998096,206.72070299999905,64.43945299999905,117.92968800000017,54.109375
2017-11-14,118.3398440000019,59.238280999998096,206.72070299999905,64.43945299999905,117.92968800000017
2017-11-15,142.50976499999888,118.3398440000019,59.238280999998096,206.72070299999905,64.43945299999905
2017-11-16,102.24023400000078,142.50976499999888,118.3398440000019,59.238280999998096,206.72070299999905
2017-11-17,126.84960900000078,102.24023400000078,142.50976499999888,118.3398440000019,59.238280999998096
2017-11-20,77.75976500000252,126.84960900000078,102.24023400000078,142.50976499999888,118.3398440000019
2017-11-21,96.30078100000173,77.75976500000252,126.84960900000078,102.24023400000078,142.50976499999888
2017-11-22,117.65039000000252,96.30078100000173,77.75976500000252,126.84960900000078,102.24023400000078
2017-11-24,98.16015600000173,117.65039000000252,96.30078100000173,77.75976500000252,126.84960900000078
2017-11-27,47.589844000001904,98.16015600000173,117.65039000000252,96.30078100000173,77.75976500000252
2017-11-28,93.90039099999922,47.589844000001904,98.16015600000173,117.65039000000252,96.30078100000173
2017-11-29,232.5,93.90039099999922,47.589844000001904,98.16015600000173,117.65039000000252
2017-11-30,87.16992200000095,232.5,93.90039099999922,47.589844000001904,98.16015600000173
2017-12-01,314.01953199999843,87.16992200000095,232.5,93.90039099999922,47.589844000001904
2017-12-04,400.16015600000173,314.01953199999843,87.16992200000095,232.5,93.90039099999922
2017-12-05,245.84961000000112,400.16015600000173,314.01953199999843,87.16992200000095,232.5
2017-12-06,194.46093699999983,245.84961000000112,400.16015600000173,314.01953199999843,87.16992200000095
2017-12-07,94.859375,194.46093699999983,245.84961000000112,400.16015600000173,314.01953199999843
2017-12-08,161.640625,94.859375,194.46093699999983,245.84961000000112,400.16015600000173
2017-12-11,104.61914099999922,161.640625,94.859375,194.46093699999983,245.84961000000112
2017-12-12,74.98046899999827,104.61914099999922,161.640625,94.859375,194.46093699999983
2017-12-13,109.140625,74.98046899999827,104.61914099999922,161.640625,94.859375
2017-12-14,147.71875,109.140625,74.98046899999827,104.61914099999922,161.640625
2017-12-15,163.82031299999653,147.71875,109.140625,74.98046899999827,104.61914099999922
2017-12-18,104.17968800000017,163.82031299999653,147.71875,109.140625,74.98046899999827
2017-12-19,136.50976599999922,104.17968800000017,163.82031299999653,147.71875,109.140625
2017-12-20,134.50976599999922,136.50976599999922,104.17968800000017,163.82031299999653,147.71875
2017-12-21,155.33007799999905,134.50976599999922,136.50976599999922,104.17968800000017,163.82031299999653
2017-12-22,84.640625,155.33007799999905,134.50976599999922,136.50976599999922,104.17968800000017
2017-12-26,66.640625,84.640625,155.33007799999905,134.50976599999922,136.50976599999922
2017-12-27,69.71093699999983,66.640625,84.640625,155.33007799999905,134.50976599999922
2017-12-28,57.839843000001565,69.71093699999983,66.640625,84.640625,155.33007799999905
2017-12-29,42.09960999999748,57.839843000001565,69.71093699999983,66.640625,84.640625
2018-01-02,152.4394530000027,42.09960999999748,57.839843000001565,69.71093699999983,66.640625
2018-01-03,122.49023400000078,152.4394530000027,42.09960999999748,57.839843000001565,69.71093699999983
