,Date,VIX_change_type,"('polarity', 'mean')","('polarity', 'max')","('polarity', 'min')","('word_mentions', 'sum')","('dot', 'sum')","('DT', 'count')",dow_d_min_1,dow_d_min_2,dow_d_min_3,dow_d_min_4,dow_d_min_5
3415,2017-07-26,0,0.052361111,0.108333333,-0.016666667,0.0,2.0,5.0,93.25,81.64843800000017,88.83007799999905,84.94921800000157,74.91015600000173
3416,2017-07-27,0,0.048555555599999994,0.44,-0.1,0.0,3.0,5.0,59.4101559999981,93.25,81.64843800000017,88.83007799999905,84.94921800000157
3417,2017-07-28,1,0.2950396825714286,1.0,-0.4625,0.0,3.0,7.0,110.62109399999828,59.4101559999981,93.25,81.64843800000017,88.83007799999905
3418,2017-07-31,0,0.2209097673125,0.583333333,-0.4,7.0,7.0,16.0,85.06054700000095,110.62109399999828,59.4101559999981,93.25,81.64843800000017
3419,2017-08-01,0,0.1,0.1,0.1,1.0,0.0,1.0,68.08984300000158,85.06054700000095,110.62109399999828,59.4101559999981,93.25
3420,2017-08-02,0,-0.018333333499999993,0.08,-0.11666666699999999,2.0,0.0,2.0,50.15039099999922,68.08984300000158,85.06054700000095,110.62109399999828,59.4101559999981
3421,2017-08-03,0,0.12874999999999998,0.35,-0.26,3.0,0.0,4.0,68.63867100000061,50.15039099999922,68.08984300000158,85.06054700000095,110.62109399999828
3422,2017-08-04,0,0.30450441925,0.5,0.214545455,1.0,2.0,4.0,53.52929600000061,68.63867100000061,50.15039099999922,68.08984300000158,85.06054700000095
3423,2017-08-07,0,0.04100529100000002,0.8,-0.625,7.0,3.0,12.0,68.16992200000095,53.52929600000061,68.63867100000061,50.15039099999922,68.08984300000158
3424,2017-08-08,0,-0.020117298454545452,0.25,-0.4,0.0,2.0,11.0,39.17968800000017,68.16992200000095,53.52929600000061,68.63867100000061,50.15039099999922
3425,2017-08-09,1,0.17250000000000001,0.4375,-0.25,1.0,1.0,3.0,121.82031199999984,39.17968800000017,68.16992200000095,53.52929600000061,68.63867100000061
3426,2017-08-10,0,0.26875,0.2875,0.25,0.0,1.0,2.0,60.5,121.82031199999984,39.17968800000017,68.16992200000095,53.52929600000061
3427,2017-08-11,1,0.125,0.5,-0.125,0.0,0.0,3.0,144.25976599999922,60.5,121.82031199999984,39.17968800000017,68.16992200000095
3428,2017-08-14,-1,0.09813311685714285,1.0,-0.625,3.0,0.0,7.0,68.34960999999747,144.25976599999922,60.5,121.82031199999984,39.17968800000017
3429,2017-08-15,-1,0.2880180775,0.625,-0.26666666699999997,3.0,1.0,6.0,73.58984399999827,68.34960999999747,144.25976599999922,60.5,121.82031199999984
3430,2017-08-16,0,0.12777777766666668,0.7125,-0.4375,1.0,0.0,3.0,67.43945300000269,73.58984399999827,68.34960999999747,144.25976599999922,60.5
3431,2017-08-17,0,0.2877821868888889,1.0,-0.5,0.0,5.0,9.0,83.24023500000112,67.43945300000269,73.58984399999827,68.34960999999747,144.25976599999922
3432,2017-08-18,1,-0.05795717599999999,0.165625,-0.21666666699999998,0.0,0.0,4.0,234.4199210000006,83.24023500000112,67.43945300000269,73.58984399999827,68.34960999999747
3433,2017-08-21,0,-0.08084487737499998,0.4,-0.8125,0.0,1.0,8.0,151.71875,234.4199210000006,83.24023500000112,67.43945300000269,73.58984399999827
3434,2017-08-22,-1,0.0,0.0,0.0,0.0,0.0,0.0,118.40039000000252,151.71875,234.4199210000006,83.24023500000112,67.43945300000269
3435,2017-08-23,-1,0.3108333335,0.335416667,0.28625,0.0,0.0,2.0,174.6992189999983,118.40039000000252,151.71875,234.4199210000006,83.24023500000112
3436,2017-08-24,0,0.20609567900000003,0.675,-0.15625,0.0,4.0,9.0,58.26953100000173,174.6992189999983,118.40039000000252,151.71875,234.4199210000006
3437,2017-08-25,0,0.09309523814285714,0.625,-0.18333333300000001,0.0,2.0,7.0,104.28906199999984,58.26953100000173,174.6992189999983,118.40039000000252,151.71875
3438,2017-08-28,0,0.252434895875,1.0,-0.4,3.0,0.0,16.0,94.04882799999905,104.28906199999984,58.26953100000173,174.6992189999983,118.40039000000252
3439,2017-08-29,1,0.5,0.5,0.5,0.0,0.0,1.0,93.55078100000172,94.04882799999905,104.28906199999984,58.26953100000173,174.6992189999983
3440,2017-08-30,-1,-0.027083333499999973,0.583333333,-0.6375,0.0,0.0,2.0,205.640625,93.55078100000172,94.04882799999905,104.28906199999984,58.26953100000173
3441,2017-08-31,0,-0.4375,0.0,-0.875,0.0,0.0,2.0,74.78906300000017,205.640625,93.55078100000172,94.04882799999905,104.28906199999984
3442,2017-09-01,0,0.0,0.0,0.0,0.0,0.0,0.0,75.25976599999922,74.78906300000017,205.640625,93.55078100000172,94.04882799999905
3443,2017-09-05,1,0.125,0.25,0.0,1.0,0.0,2.0,64.06054699999731,75.25976599999922,74.78906300000017,205.640625,93.55078100000172
3444,2017-09-06,0,-0.3125,0.0,-0.625,0.0,0.0,2.0,211.45898499999748,64.06054699999731,75.25976599999922,74.78906300000017,205.640625
3445,2017-09-07,0,0.14583333333333334,0.4375,0.0,1.0,0.0,3.0,55.16992100000061,211.45898499999748,64.06054699999731,75.25976599999922,74.78906300000017
3446,2017-09-08,0,0.200972222,0.464444444,-0.0625,0.0,0.0,2.0,104.29882799999905,55.16992100000061,211.45898499999748,64.06054699999731,75.25976599999922
3447,2017-09-11,0,0.2716071428571429,0.625,-0.5125,0.0,2.0,7.0,115.51171800000157,104.29882799999905,55.16992100000061,211.45898499999748,64.06054699999731
3448,2017-09-12,0,0.10710034,0.10710034,0.10710034,0.0,0.0,1.0,139.31054600000058,115.51171800000157,104.29882799999905,55.16992100000061,211.45898499999748
3449,2017-09-13,0,0.1479166665,0.25,0.045833333,0.0,0.0,2.0,47.4804690000019,139.31054600000058,115.51171800000157,104.29882799999905,55.16992100000061
3450,2017-09-14,0,0.15622359954545456,0.625,-0.75,4.0,1.0,11.0,62.390625,47.4804690000019,139.31054600000058,115.51171800000157,104.29882799999905
3451,2017-09-15,0,-0.02261904766666667,0.35,-0.4375,0.0,3.0,6.0,81.17968699999983,62.390625,47.4804690000019,139.31054600000058,115.51171800000157
3452,2017-09-18,0,0.017336860666666665,0.708333333,-0.892857143,6.0,0.0,9.0,60.5,81.17968699999983,62.390625,47.4804690000019,139.31054600000058
3453,2017-09-19,0,0.2,0.4,0.0,0.0,0.0,2.0,72.26953199999843,60.5,81.17968699999983,62.390625,47.4804690000019
3454,2017-09-20,0,0.22772366514285713,0.8,-0.566666667,0.0,0.0,7.0,45.29882799999905,72.26953199999843,60.5,81.17968699999983,62.390625
3455,2017-09-21,0,0.1289021164,0.375,-0.00271164,1.0,0.0,5.0,98.58007799999905,45.29882799999905,72.26953199999843,60.5,81.17968699999983
3456,2017-09-22,0,-0.01875,0.0,-0.075,0.0,0.0,4.0,62.958984999997476,98.58007799999905,45.29882799999905,72.26953199999843,60.5
3457,2017-09-25,0,0.22486289400000004,1.0,-0.488333333,2.0,3.0,23.0,64.7304690000019,62.958984999997476,98.58007799999905,45.29882799999905,72.26953199999843
3458,2017-09-26,0,0.0778787878181818,0.8,-0.327777778,0.0,2.0,11.0,140.77148400000078,64.7304690000019,62.958984999997476,98.58007799999905,45.29882799999905
3459,2017-09-27,0,0.2867777778,1.0,-0.12222222199999999,1.0,1.0,10.0,89.83007799999905,140.77148400000078,64.7304690000019,62.958984999997476,98.58007799999905
3460,2017-09-28,0,0.18010461766666666,0.3875,0.0,1.0,0.0,6.0,116.16992100000058,89.83007799999905,140.77148400000078,64.7304690000019,62.958984999997476
3461,2017-09-29,0,0.23489583325,0.5875,-0.0125,2.0,4.0,8.0,105.76953100000172,116.16992100000058,89.83007799999905,140.77148400000078,64.7304690000019
3462,2017-10-02,0,0.09698369569565217,0.65,-1.0,6.0,8.0,23.0,72.66992100000061,105.76953100000172,116.16992100000058,89.83007799999905,140.77148400000078
3463,2017-10-03,0,0.0,0.0,0.0,0.0,0.0,0.0,143.38085900000078,72.66992100000061,105.76953100000172,116.16992100000058,89.83007799999905
3464,2017-10-04,0,0.28697916675,0.9,-0.13125,0.0,0.0,4.0,83.41992200000095,143.38085900000078,72.66992100000061,105.76953100000172,116.16992100000058
3465,2017-10-05,0,0.162962963,0.3125,0.0,3.0,0.0,3.0,53.138671999997314,83.41992200000095,143.38085900000078,72.66992100000061,105.76953100000172
3466,2017-10-06,0,-0.09375,1.0,-1.0,0.0,0.0,4.0,121.89843800000016,53.138671999997314,83.41992200000095,143.38085900000078,72.66992100000061
3467,2017-10-09,0,0.17345052075,0.8,-0.4,2.0,6.0,16.0,42.82031300000017,121.89843800000016,53.138671999997314,83.41992200000095,143.38085900000078
3468,2017-10-10,0,0.19458333333333333,0.5175,-0.25,0.0,1.0,6.0,63.988281999998435,42.82031300000017,121.89843800000016,53.138671999997314,83.41992200000095
3469,2017-10-11,0,-0.06333333333333334,0.5,-0.875,4.0,3.0,6.0,79.51953199999843,63.988281999998435,42.82031300000017,121.89843800000016,53.138671999997314
3470,2017-10-12,0,0.074032738,0.4,-0.291666667,2.0,1.0,8.0,51.23046899999825,79.51953199999843,63.988281999998435,42.82031300000017,121.89843800000016
3471,2017-10-13,0,-0.022108843428571435,0.203571429,-0.45,0.0,2.0,7.0,63.68945399999939,51.23046899999825,79.51953199999843,63.988281999998435,42.82031300000017
3472,2017-10-16,0,0.1964527932857143,0.6416666670000001,-0.194444444,3.0,2.0,14.0,49.400389999998886,63.68945399999939,51.23046899999825,79.51953199999843,63.988281999998435
3473,2017-10-17,0,0.21805555566666665,0.625,-0.1375,5.0,0.0,3.0,73.0,49.400389999998886,63.68945399999939,51.23046899999825,79.51953199999843
3474,2017-10-18,0,0.066,0.708333333,-0.333333333,0.0,0.0,5.0,53.96875,73.0,49.400389999998886,63.68945399999939,51.23046899999825
3475,2017-10-19,0,-0.08750000000000001,0.5,-0.625,0.0,0.0,6.0,86.17968800000017,53.96875,73.0,49.400389999998886,63.68945399999939
3476,2017-10-20,0,0.032728174500000005,0.415178571,-0.35,0.0,2.0,6.0,114.57031199999984,86.17968800000017,53.96875,73.0,49.400389999998886
3477,2017-10-23,0,0.1514800346875,0.9,-0.4,7.0,3.0,16.0,127.06054699999731,114.57031199999984,86.17968800000017,53.96875,73.0
3478,2017-10-24,0,-0.011979166624999975,0.46666666700000003,-0.7,0.0,4.0,8.0,94.40820299999905,127.06054699999731,114.57031199999984,86.17968800000017,53.96875
3479,2017-10-25,0,0.2518333334,0.555,-0.2875,5.0,0.0,5.0,142.0195310000017,94.40820299999905,127.06054699999731,114.57031199999984,86.17968800000017
3480,2017-10-26,0,0.1459765625,0.2875,0.0,2.0,0.0,8.0,200.4003909999992,142.0195310000017,94.40820299999905,127.06054699999731,114.57031199999984
3481,2017-10-27,0,0.4883333333333333,0.775,0.0,0.0,0.0,3.0,78.94921899999827,200.4003909999992,142.0195310000017,94.40820299999905,127.06054699999731
3482,2017-10-30,0,0.05457895647058825,0.69,-0.9,1.0,6.0,17.0,96.24023499999748,78.94921899999827,200.4003909999992,142.0195310000017,94.40820299999905
3483,2017-10-31,0,-0.04358258925,0.8,-0.484375,2.0,4.0,8.0,100.88085900000078,96.24023499999748,78.94921899999827,200.4003909999992,142.0195310000017
3484,2017-11-01,0,0.07420798890909092,0.625,-0.197222222,0.0,5.0,11.0,71.95898400000078,100.88085900000078,96.24023499999748,78.94921899999827,200.4003909999992
3485,2017-11-02,0,0.29083333340000006,0.9,-0.091666667,0.0,0.0,5.0,128.80078199999843,71.95898400000078,100.88085900000078,96.24023499999748,78.94921899999827
3486,2017-11-03,0,0.11300429891666668,0.53015873,-0.083333333,0.0,7.0,12.0,180.4003900000025,128.80078199999843,71.95898400000078,100.88085900000078,96.24023499999748
3487,2017-11-06,0,0.12342463092307694,0.525,-0.5,6.0,2.0,13.0,75.49023400000078,180.4003900000025,128.80078199999843,71.95898400000078,100.88085900000078
3488,2017-11-07,0,0.0,0.0,0.0,0.0,0.0,0.0,54.109375,75.49023400000078,180.4003900000025,128.80078199999843,71.95898400000078
3489,2017-11-08,0,-0.051434027750000035,0.325,-1.0,5.0,3.0,8.0,117.92968800000016,54.109375,75.49023400000078,180.4003900000025,128.80078199999843
3490,2017-11-09,0,0.0,0.0,0.0,0.0,0.0,0.0,64.43945299999905,117.92968800000016,54.109375,75.49023400000078,180.4003900000025
3491,2017-11-10,0,0.316,0.333333333,0.298666667,2.0,0.0,2.0,206.72070299999905,64.43945299999905,117.92968800000016,54.109375,75.49023400000078
3492,2017-11-13,0,0.018599537166666662,0.41,-0.25,1.0,0.0,6.0,59.2382809999981,206.72070299999905,64.43945299999905,117.92968800000016,54.109375
3493,2017-11-14,0,0.2980753968571429,0.475,0.0625,2.0,0.0,7.0,118.3398440000019,59.2382809999981,206.72070299999905,64.43945299999905,117.92968800000016
3494,2017-11-15,1,0.13541666666666666,0.53125,-0.125,0.0,0.0,3.0,142.50976499999888,118.3398440000019,59.2382809999981,206.72070299999905,64.43945299999905
3495,2017-11-16,0,0.08938802074999999,0.56875,-0.541666667,3.0,3.0,8.0,102.24023400000078,142.50976499999888,118.3398440000019,59.2382809999981,206.72070299999905
3496,2017-11-17,0,0.15577380957142856,0.666666667,-0.7,3.0,2.0,7.0,126.84960900000078,102.24023400000078,142.50976499999888,118.3398440000019,59.2382809999981
3497,2017-11-20,0,-0.021970486124999994,0.15,-0.1625,2.0,0.0,8.0,77.75976500000252,126.84960900000078,102.24023400000078,142.50976499999888,118.3398440000019
3498,2017-11-21,-1,0.25,0.25,0.25,1.0,0.0,1.0,96.30078100000172,77.75976500000252,126.84960900000078,102.24023400000078,142.50976499999888
3499,2017-11-22,-1,-0.33125,-0.33125,-0.33125,1.0,0.0,1.0,117.65039000000252,96.30078100000172,77.75976500000252,126.84960900000078,102.24023400000078
3500,2017-11-24,0,0.336016414,1.0,-0.25625,1.0,0.0,6.0,98.16015600000172,117.65039000000252,96.30078100000172,77.75976500000252,126.84960900000078
3501,2017-11-27,0,0.03535488818181818,0.396875,-0.166666667,2.0,0.0,11.0,47.5898440000019,98.16015600000172,117.65039000000252,96.30078100000172,77.75976500000252
3502,2017-11-28,0,-0.05682197,0.209272727,-0.322916667,2.0,0.0,2.0,93.90039099999922,47.5898440000019,98.16015600000172,117.65039000000252,96.30078100000172
3503,2017-11-29,0,0.09767857142857143,0.9,-0.25,0.0,0.0,7.0,232.5,93.90039099999922,47.5898440000019,98.16015600000172,117.65039000000252
3504,2017-11-30,0,0.038648416,0.449090909,-0.3125,4.0,0.0,11.0,87.16992200000095,232.5,93.90039099999922,47.5898440000019,98.16015600000172
3505,2017-12-01,0,-0.08761111120000001,0.39583333299999995,-0.5,1.0,0.0,5.0,314.01953199999843,87.16992200000095,232.5,93.90039099999922,47.5898440000019
3506,2017-12-04,0,0.029266460076923077,0.25,-0.2,7.0,2.0,13.0,400.1601560000017,314.01953199999843,87.16992200000095,232.5,93.90039099999922
3507,2017-12-05,0,0.425,0.425,0.425,0.0,0.0,1.0,245.8496100000011,400.1601560000017,314.01953199999843,87.16992200000095,232.5
3508,2017-12-06,0,0.0,0.0,0.0,0.0,0.0,0.0,194.46093699999986,245.8496100000011,400.1601560000017,314.01953199999843,87.16992200000095
3509,2017-12-07,0,0.2943181815,0.418181818,0.170454545,0.0,1.0,2.0,94.859375,194.46093699999986,245.8496100000011,400.1601560000017,314.01953199999843
3510,2017-12-08,0,-0.2070833333333333,0.29625,-0.875,0.0,1.0,3.0,161.640625,94.859375,194.46093699999986,245.8496100000011,400.1601560000017
3511,2017-12-11,0,0.03398274954545454,0.523484848,-0.5875,4.0,1.0,11.0,104.61914099999922,161.640625,94.859375,194.46093699999986,245.8496100000011
3512,2017-12-12,0,-0.02470238074999999,0.33666666700000003,-0.312857143,3.0,0.0,4.0,74.98046899999827,104.61914099999922,161.640625,94.859375,194.46093699999986
3513,2017-12-13,0,0.1952532516666667,0.351388889,-0.024074073999999997,0.0,0.0,3.0,109.140625,74.98046899999827,104.61914099999922,161.640625,94.859375
3514,2017-12-14,0,0.2166666665,0.3,0.133333333,0.0,0.0,2.0,147.71875,109.140625,74.98046899999827,104.61914099999922,161.640625
3515,2017-12-15,0,0.272777778,0.272777778,0.272777778,2.0,0.0,1.0,163.82031299999653,147.71875,109.140625,74.98046899999827,104.61914099999922
3516,2017-12-18,0,0.28541666649999997,0.44583333299999994,0.125,0.0,0.0,2.0,104.17968800000016,163.82031299999653,147.71875,109.140625,74.98046899999827
3517,2017-12-19,0,0.24522156083333332,0.625,0.0,3.0,0.0,6.0,136.50976599999922,104.17968800000016,163.82031299999653,147.71875,109.140625
3518,2017-12-20,0,-0.28,-0.28,-0.28,0.0,0.0,1.0,134.50976599999922,136.50976599999922,104.17968800000016,163.82031299999653,147.71875
3519,2017-12-21,0,0.03635912699999999,0.403125,-0.37142857100000004,2.0,0.0,3.0,155.33007799999902,134.50976599999922,136.50976599999922,104.17968800000016,163.82031299999653
3520,2017-12-22,0,0.2714455782857143,0.9,-0.133333333,0.0,0.0,7.0,84.640625,155.33007799999902,134.50976599999922,136.50976599999922,104.17968800000016
3521,2017-12-26,0,0.325,0.6,0.05,0.0,0.0,2.0,66.640625,84.640625,155.33007799999902,134.50976599999922,136.50976599999922
3522,2017-12-27,0,0.23204545450000003,0.4,0.064090909,0.0,0.0,2.0,69.71093699999983,66.640625,84.640625,155.33007799999902,134.50976599999922
3523,2017-12-28,0,0.228125,0.625,-0.16875,2.0,0.0,2.0,57.83984300000157,69.71093699999983,66.640625,84.640625,155.33007799999902
3524,2017-12-29,0,-0.017945076000000004,0.3125,-0.504166667,0.0,0.0,3.0,42.099609999997476,57.83984300000157,69.71093699999983,66.640625,84.640625
3525,2018-01-02,1,0.0,0.0,0.0,0.0,0.0,0.0,152.4394530000027,42.099609999997476,57.83984300000157,69.71093699999983,66.640625
3526,2018-01-03,-1,0.0,0.0,0.0,0.0,0.0,0.0,122.49023400000078,152.4394530000027,42.099609999997476,57.83984300000157,69.71093699999983
3527,2018-01-04,0,0.0,0.0,0.0,0.0,0.0,0.0,116.36914099999922,122.49023400000078,152.4394530000027,42.099609999997476,57.83984300000157
3528,2018-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,142.69140699999843,116.36914099999922,122.49023400000078,152.4394530000027,42.099609999997476
3529,2018-01-08,0,0.0,0.0,0.0,0.0,0.0,0.0,187.77929700000092,142.69140699999843,116.36914099999922,122.49023400000078,152.4394530000027
3530,2018-01-09,0,0.0,0.0,0.0,0.0,0.0,0.0,76.58007799999905,187.77929700000092,142.69140699999843,116.36914099999922,122.49023400000078
3531,2018-01-10,0,-0.0010251322500000014,0.065714286,-0.07,0.0,0.0,4.0,131.36914099999922,76.58007799999905,187.77929700000092,142.69140699999843,116.36914099999922
3532,2018-01-11,0,-0.07415313866666667,0.16727272699999998,-0.25,0.0,0.0,3.0,147.92968800000014,131.36914099999922,76.58007799999905,187.77929700000092,142.69140699999843
3533,2018-01-12,0,0.1935836722727273,1.0,-0.25925925899999996,1.0,2.0,11.0,179.2304690000019,147.92968800000014,131.36914099999922,76.58007799999905,187.77929700000092
3534,2018-01-16,0,0.05696548816666667,0.31,-0.096111111,1.0,2.0,6.0,177.3496100000011,179.2304690000019,147.92968800000014,131.36914099999922,76.58007799999905
3535,2018-01-17,1,0.0025,0.005,0.0,0.0,0.0,2.0,383.1289069999984,177.3496100000011,179.2304690000019,147.92968800000014,131.36914099999922
3536,2018-01-18,0,0.05732142880000002,0.45625,-0.369444444,3.0,2.0,5.0,265.42968799999653,383.1289069999984,177.3496100000011,179.2304690000019,147.92968800000014
3537,2018-01-19,0,0.09234747016666667,0.675,-0.65234375,0.0,1.0,6.0,206.0996090000008,265.42968799999653,383.1289069999984,177.3496100000011,179.2304690000019
3538,2018-01-22,0,0.09867438273333336,0.4166666670000001,-0.3625,5.0,0.0,15.0,128.890625,206.0996090000008,265.42968799999653,383.1289069999984,177.3496100000011
3539,2018-01-23,0,0.27031249999999996,0.365625,0.175,1.0,0.0,2.0,240.58007799999905,128.890625,206.0996090000008,265.42968799999653,383.1289069999984
3540,2018-01-24,0,0.14255952371428574,0.5,-0.241666667,0.0,2.0,7.0,102.28906199999984,240.58007799999905,128.890625,206.0996090000008,265.42968799999653
3541,2018-01-25,0,0.3319010415,0.475,0.188802083,2.0,1.0,2.0,285.8613280000027,102.28906199999984,240.58007799999905,128.890625,206.0996090000008
3542,2018-01-26,0,-0.03562499999999999,0.30375,-0.375,0.0,0.0,2.0,198.52929700000092,285.8613280000027,102.28906199999984,240.58007799999905,128.890625
3543,2018-01-29,0,0.09257837299999998,0.6375,-0.208333333,3.0,0.0,6.0,191.3613289999994,198.52929700000092,285.8613280000027,102.28906199999984,240.58007799999905
3544,2018-01-30,1,0.0,0.0,0.0,0.0,0.0,0.0,173.56054700000095,191.3613289999994,198.52929700000092,285.8613280000027,102.28906199999984
3545,2018-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,228.57031199999986,173.56054700000095,191.3613289999994,198.52929700000092,285.8613280000027
3546,2018-02-01,-1,0.2625,0.2625,0.2625,0.0,0.0,1.0,287.0488280000027,228.57031199999986,173.56054700000095,191.3613289999994,198.52929700000092
3547,2018-02-02,0,0.312152778,0.469791667,0.0,0.0,0.0,3.0,292.2597659999992,287.0488280000027,228.57031199999986,173.56054700000095,191.3613289999994
3548,2018-02-05,1,0.21350281083333333,0.625,-0.5,1.0,2.0,12.0,571.1289069999984,292.2597659999992,287.0488280000027,228.57031199999986,173.56054700000095
3549,2018-02-06,1,-0.112113095,-0.073333333,-0.150892857,0.0,0.0,2.0,1596.6484380000004,571.1289069999984,292.2597659999992,287.0488280000027,228.57031199999986
3550,2018-02-07,-1,0.025306637500000007,0.170454545,-0.11984127,0.0,0.0,2.0,1167.4902349999975,1596.6484380000004,571.1289069999984,292.2597659999992,287.0488280000027
3551,2018-02-08,-1,0.3727513226666666,0.434920635,0.3,4.0,0.0,3.0,508.5214850000011,1167.4902349999975,1596.6484380000004,571.1289069999984,292.2597659999992
3552,2018-02-09,1,0.0125,0.025,0.0,1.0,0.0,2.0,1054.449219000002,508.5214850000011,1167.4902349999975,1596.6484380000004,571.1289069999984
3553,2018-02-12,-1,0.03409391535714285,0.433630952,-0.5,4.0,3.0,14.0,1021.8515619999997,1054.449219000002,508.5214850000011,1167.4902349999975,1596.6484380000004
3554,2018-02-13,0,-0.039791666999999975,0.18708333300000002,-0.26666666699999997,0.0,0.0,2.0,474.6796870000034,1021.8515619999997,1054.449219000002,508.5214850000011,1167.4902349999975
3555,2018-02-14,-1,0.375,0.425,0.325,1.0,0.0,2.0,284.69140599999815,474.6796870000034,1021.8515619999997,1054.449219000002,508.5214850000011
3556,2018-02-15,-1,-0.3966666666,-0.06,-1.0,0.0,2.0,5.0,435.5898439999983,284.69140599999815,474.6796870000034,1021.8515619999997,1054.449219000002
3557,2018-02-16,0,-0.047083333500000005,0.243333333,-0.3375,0.0,0.0,2.0,394.5292969999973,435.5898439999983,284.69140599999815,474.6796870000034,1021.8515619999997
3558,2018-02-20,1,0.3124071969,0.642708333,-1.85e-17,3.0,2.0,10.0,283.16015600000173,394.5292969999973,435.5898439999983,284.69140599999815,474.6796870000034
3559,2018-02-21,0,0.04892290228571428,0.33809523799999996,-0.152777778,0.0,2.0,7.0,294.82031300000017,283.16015600000173,394.5292969999973,435.5898439999983,284.69140599999815
3560,2018-02-22,0,0.15257157024999998,0.265306122,0.019345238,1.0,1.0,4.0,475.0,294.82031300000017,283.16015600000173,394.5292969999973,435.5898439999983
3561,2018-02-23,-1,0.14734347444444443,0.5,-0.39375,0.0,2.0,9.0,301.890625,475.0,294.82031300000017,283.16015600000173,394.5292969999973
3562,2018-02-26,-1,0.16074188309999998,1.0,-0.285,4.0,1.0,10.0,285.1796870000035,301.890625,475.0,294.82031300000017,283.16015600000173
3563,2018-02-27,0,0.07999999999999999,0.41,-0.25,0.0,1.0,2.0,334.2402340000008,285.1796870000035,301.890625,475.0,294.82031300000017
3564,2018-02-28,1,0.1961574073333333,0.755,0.0,1.0,1.0,9.0,392.5195310000017,334.2402340000008,285.1796870000035,301.890625,475.0
3565,2018-03-01,1,0.0014880955000000015,0.111309524,-0.108333333,1.0,0.0,2.0,553.7304689999983,392.5195310000017,334.2402340000008,285.1796870000035,301.890625
3566,2018-03-02,1,-0.14083333339999998,0.35,-0.875,1.0,0.0,5.0,742.7890619999997,553.7304689999983,392.5195310000017,334.2402340000008,285.1796870000035
3567,2018-03-05,0,0.128651896,0.446428571,-0.284375,7.0,0.0,9.0,374.7011720000009,742.7890619999997,553.7304689999983,392.5195310000017,334.2402340000008
3568,2018-03-06,-1,0.088981911,0.25,-0.033035714,6.0,1.0,7.0,573.8496090000008,374.7011720000009,742.7890619999997,553.7304689999983,392.5195310000017
3569,2018-03-07,1,0.27211417740000005,0.427840909,0.055587120999999996,5.0,0.0,5.0,286.83007799999905,573.8496090000008,374.7011720000009,742.7890619999997,553.7304689999983
3570,2018-03-08,-1,0.26249999999999996,0.308333333,0.21666666699999998,2.0,0.0,2.0,314.56054700000095,286.83007799999905,573.8496090000008,374.7011720000009,742.7890619999997
3571,2018-03-09,-1,0.6333333335,1.0,0.26666666699999997,2.0,0.0,2.0,247.43945299999905,314.56054700000095,286.83007799999905,573.8496090000008,374.7011720000009
3572,2018-03-12,-1,0.1489542388,0.585,-0.0625,12.0,5.0,20.0,331.43945299999905,247.43945299999905,314.56054700000095,286.83007799999905,573.8496090000008
3573,2018-03-13,0,0.190648148,0.3925,-0.05,2.0,1.0,3.0,297.1308599999975,331.43945299999905,247.43945299999905,314.56054700000095,286.83007799999905
3574,2018-03-14,1,0.34418087124999996,0.625,0.136666667,1.0,0.0,4.0,428.90039099999916,297.1308599999975,331.43945299999905,247.43945299999905,314.56054700000095
3575,2018-03-15,0,0.16916666680000003,0.5,-0.5625,3.0,1.0,5.0,461.28906300000017,428.90039099999916,297.1308599999975,331.43945299999905,247.43945299999905
3576,2018-03-16,0,0.0,0.0,0.0,0.0,0.0,0.0,300.58007799999905,461.28906300000017,428.90039099999916,297.1308599999975,331.43945299999905
3577,2018-03-19,0,0.18077256937500003,0.75,-0.25,0.0,2.0,8.0,173.9101560000017,300.58007799999905,461.28906300000017,428.90039099999916,297.1308599999975
3578,2018-03-20,1,0.541666667,0.541666667,0.541666667,0.0,0.0,1.0,440.54882799999916,173.9101560000017,300.58007799999905,461.28906300000017,428.90039099999916
3579,2018-03-21,0,0.16964285699999998,0.33928571399999996,0.0,0.0,4.0,4.0,152.96875,440.54882799999916,173.9101560000017,300.58007799999905,461.28906300000017
3580,2018-03-22,0,-0.07941414120000001,0.166666667,-0.4,0.0,2.0,5.0,322.25,152.96875,440.54882799999916,173.9101560000017,300.58007799999905
3581,2018-03-23,1,-0.540625,-0.375,-0.70625,0.0,0.0,2.0,587.2695319999984,322.25,152.96875,440.54882799999916,173.9101560000017
3582,2018-03-26,0,-0.012746392399999995,0.575,-1.0,3.0,2.0,10.0,599.4101559999981,587.2695319999984,322.25,152.96875,440.54882799999916
3583,2018-03-27,-1,0.4625,0.55,0.375,1.0,0.0,2.0,491.0800780000027,599.4101559999981,587.2695319999984,322.25,152.96875
3584,2018-03-28,1,0.16350859783333335,0.4,-0.141666667,3.0,2.0,6.0,737.4902340000008,491.0800780000027,599.4101559999981,587.2695319999984,322.25
3585,2018-03-29,0,0.5,0.5,0.5,0.0,1.0,1.0,363.8007809999981,737.4902340000008,491.0800780000027,599.4101559999981,587.2695319999984
3586,2018-04-02,-1,0.030027419499999996,1.0,-0.27055555600000003,2.0,6.0,12.0,386.1699220000009,363.8007809999981,737.4902340000008,491.0800780000027,599.4101559999981
