,Date,VIX_change_type,"('polarity', 'mean')","('polarity', 'max')","('polarity', 'min')","('word_mentions', 'sum')","('dot', 'sum')","('DT', 'count')",dow_d_min_1,dow_d_min_2,dow_d_min_3,dow_d_min_4,dow_d_min_5
3273,2016-12-30,0,0.052083333499999995,0.10416666699999999,0.0,0.0,0.0,2.0,89.5,153.79882799999902,40.43945299999905,35.089843999998266,51.640625
3274,2017-01-03,1,0.16566804400000001,0.8,-0.2,3.0,2.0,11.0,133.88085900000078,89.5,153.79882799999902,40.43945299999905,35.089843999998266
3275,2017-01-04,-1,-0.1832228535,0.257575758,-1.0,2.0,2.0,12.0,162.59960900000078,133.88085900000078,89.5,153.79882799999902,40.43945299999905
3276,2017-01-05,-1,-0.050800865714285715,0.085227273,-0.26666666699999997,1.0,4.0,7.0,77.31054700000095,162.59960900000078,133.88085900000078,89.5,153.79882799999902
3277,2017-01-06,0,0.095,0.6,-0.4375,0.0,1.0,9.0,137.48046800000157,77.31054700000095,162.59960900000078,133.88085900000078,89.5
3278,2017-01-09,0,0.18914337469565218,0.8875,-0.65,1.0,6.0,23.0,165.5507810000017,137.48046800000157,77.31054700000095,162.59960900000078,133.88085900000078
3279,2017-01-10,0,0.061805555500000005,0.5,-0.1175,0.0,1.0,6.0,56.39843800000017,165.5507810000017,137.48046800000157,77.31054700000095,162.59960900000078
3280,2017-01-11,0,-0.13979166675,0.0,-0.25,0.0,0.0,4.0,121.08984399999828,56.39843800000017,165.5507810000017,137.48046800000157,77.31054700000095
3281,2017-01-12,0,-0.02869047628571429,0.625,-0.591666667,0.0,0.0,7.0,140.25976599999922,121.08984399999828,56.39843800000017,165.5507810000017,137.48046800000157
3282,2017-01-13,0,0.10142857142857141,0.65,-0.3666666670000001,0.0,3.0,7.0,158.81836000000112,140.25976599999922,121.08984399999828,56.39843800000017,165.5507810000017
3283,2017-01-17,1,0.259979901,1.0,-0.4875,2.0,1.0,7.0,102.64843800000016,158.81836000000112,140.25976599999922,121.08984399999828,56.39843800000017
3284,2017-01-18,0,0.19849537033333334,1.0,-0.394791667,2.0,3.0,9.0,107.640625,102.64843800000016,158.81836000000112,140.25976599999922,121.08984399999828
3285,2017-01-19,1,0.32699494945454544,1.0,0.0,1.0,1.0,11.0,89.19921899999827,107.640625,102.64843800000016,158.81836000000112,140.25976599999922
3286,2017-01-20,0,0.3117857144,1.0,-0.0625,0.0,1.0,5.0,146.20117200000098,89.19921899999827,107.640625,102.64843800000016,158.81836000000112
3287,2017-01-23,0,0.15380555553333333,0.9,-0.7,1.0,2.0,15.0,84.79882799999905,146.20117200000098,89.19921899999827,107.640625,102.64843800000016
